Szkoła Podstawowa nr 1;Hezjoda 15;Poznań;wielkopolskie;Pre-School;60-461;612223729;False;;False;
Szkoła Podstawowa nr 1;Kilińszczaków 18;Jastrowie;wielkopolskie;Pre-School;64-915;672662854;False;;False;
Szkoła Podstawowa nr 1;Kolska 2;Konin;wielkopolskie;Pre-School;62-500;632428252;False;;False;
Szkoła Podstawowa nr 1;Mickiewicza 5;Wronki;wielkopolskie;Pre-School;64-510;672540316;False;;False;
Szkoła Podstawowa nr 1;Mściszewska 10;Murowana Goślina;wielkopolskie;Pre-School;62-095;618112779;False;;False;
Szkoła Podstawowa nr 1;Partyzancka 15;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627366441;False;;False;
Szkoła Podstawowa nr 1;Poniatowskiego 16;Luboń;wielkopolskie;Pre-School;62-030;618130492;False;;False;
Szkoła Podstawowa nr 1;Poznańska 47;Witkowo;wielkopolskie;Pre-School;62-230;614778250;False;;False;
Szkoła Podstawowa nr 1;Stanislawa Staszica 19;Chodzież;wielkopolskie;Pre-School;64-800;672820461;False;;False;
Szkoła Podstawowa nr 1;Szkolna 2A;Koło;wielkopolskie;Pre-School;62-600;632720514;False;;False;
Szkoła Podstawowa nr 1;Szkolna 64;Plewiska;wielkopolskie;Pre-School;62-064;618677537;False;;False;
Szkoła Podstawowa nr 1;ŚW. Jana 2A;Gniezno;wielkopolskie;Pre-School;62-200;614261696;False;;False;
Szkoła Podstawowa nr 1;Św. Wojciecha 20;Wągrowiec;wielkopolskie;Pre-School;62-100;672621500;False;;False;
Szkoła Podstawowa nr 1;Wierzbowa 1;Nowy Tomyśl;wielkopolskie;Pre-School;64-300;614422468;False;;False;
Szkoła Podstawowa nr 1;Wroniecka 30;Czarnków;wielkopolskie;Pre-School;64-700;672552093;False;;False;
Szkoła Podstawowa nr 1 im. 70 Pułku Piechoty w Pleszewie;Szkolna 5;Pleszew;wielkopolskie;Pre-School;63-300;627428373;False;;False;
Szkoła Podstawowa nr 1 im. Adama Mickiewicza;Wysoka 1;Puszczykowo;wielkopolskie;Pre-School;62-040;618133461;False;;False;
Szkoła Podstawowa nr 1 im. Adama Mickiewicza w Rawiczu;Mickiewicza 16;Rawicz;wielkopolskie;Pre-School;63-900;655452741;False;;False;
Szkoła Podstawowa nr 1 im. Ewarysta Estkowskiego;Piasta 1;Kostrzyn;wielkopolskie;Pre-School;62-025;618178517;False;;False;
Szkoła Podstawowa nr 1 im. Fryderyka Chopina w Skórzewie;Poznańska 70;Poznań;wielkopolskie;Pre-School;60-185;618143771;False;;False;
Szkoła Podstawowa nr 1 im. Henryka Sienkiewicza;Łąkowa 1;Ostrzeszów;wielkopolskie;Pre-School;63-500;627320647;False;;False;
Szkoła Podstawowa nr 1 im. Jana Kilińskiego;Śniadeckich 18;Trzemeszno;wielkopolskie;Pre-School;62-240;616669163;False;;False;
Szkoła Podstawowa nr 1 im. Janusza Korczaka w Komornikach;Staszica 25;Komorniki;wielkopolskie;Pre-School;62-052;618107669;False;;False;
Szkoła Podstawowa nr 1 im. Juliusza Słowackiego w Trzciance;Staszica 6;Trzcianka;wielkopolskie;Pre-School;64-980;672163495;False;;False;
Szkoła Podstawowa nr 1 im. Kazimierza Wielkiego w Wieleniu;Szkolna 4;Wieleń;wielkopolskie;Pre-School;64-730;672561056;False;;False;
Szkoła Podstawowa nr 1 im. Ken w Słupcy;Plac Szkolny 1A;Słupca;wielkopolskie;Pre-School;62-400;632743748;False;;False;
Szkoła Podstawowa nr 1 im. Mikołaja Kopernika w Śremie;Jana Kochanowskiego 2;Śrem;wielkopolskie;Pre-School;63-100;612835462;False;;False;
Szkoła Podstawowa nr 1 im. Mikołaja Kopernika w Zalasewie;Planetarna 7;Swarzędz;wielkopolskie;Pre-School;62-020;618175450;False;;False;
Szkoła Podstawowa nr 1 im. Polskich Olimpijczyków w Grodzisku Wielkopolskim;Chopina 26;Grodzisk Wielkopolski;wielkopolskie;Pre-School;62-065;612271240;False;;False;
Szkoła Podstawowa nr 1 im. Powstańców Wielkopolskich w Kościanie;Adama Mickiewicza 12;Kościan;wielkopolskie;Pre-School;64-000;655120490;False;;False;
Szkoła Podstawowa nr 1 im. St. Staszica;Bohaterów Westerplatte 9;Złotów;wielkopolskie;Pre-School;77-400;672650036;False;;False;
Szkoła Podstawowa nr 1 im. Stanisława Staszica;Staszica 1;Szamotuły;wielkopolskie;Pre-School;64-500;612921602;False;;False;
Szkoła Podstawowa nr 1 im. Stanisława Staszica;Zamkowa 20;Swarzędz;wielkopolskie;Pre-School;62-020;618174971;False;;False;
Szkoła Podstawowa nr 1 im. Stanisława Staszica w Pile;Staromiejska 11;Piła;wielkopolskie;Pre-School;64-920;672123110;False;;False;
Szkoła Podstawowa nr 1 im. św. Jana Pawła II w Kłodawie;Kościelna 15;Kłodawa;wielkopolskie;Pre-School;62-650;632730380;False;;False;
Szkoła Podstawowa nr 1 im. Tytusa Działyńskiego w Kórniku;Dworcowa 11;Kórnik;wielkopolskie;Pre-School;62-035;618170196;False;;False;
Szkoła Podstawowa nr 1 w Borzęciczkach;Koźmin Wielkopolski 9;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;;False;;False;
Szkoła Podstawowa nr 1 w Kaliszu;3 Maja 16;Kalisz;wielkopolskie;Pre-School;62-800;625018488;False;;False;
Szkoła Podstawowa nr 1 w Kępnie;Sienkiewicza 21;Kępno;wielkopolskie;Pre-School;63-600;627822045;False;;False;
Szkoła Podstawowa nr 1 w Krotoszynie;al. Powstańców Wielkopolskich 13;Krotoszyn;wielkopolskie;Pre-School;63-700;627252923;False;;False;
Szkoła Podstawowa nr 1 w Lesznie;Aleje Zygmunta Krasińskiego 2;Leszno;wielkopolskie;Pre-School;64-100;655299128;False;;False;
Szkoła Podstawowa nr 1 w Mosinie;Szkolna 1;Mosina;wielkopolskie;Pre-School;62-050;618132644;False;;False;
Szkoła Podstawowa nr 1 w Suchym Lesie;Szkolna 15;Suchy Las;wielkopolskie;Pre-School;62-002;618125191;False;;False;
Szkoła Podstawowa nr 1 w Tarnowie Podgórnym;Szkolna 5;Tarnowo Podgórne;wielkopolskie;Pre-School;62-080;618146481;False;;False;
Szkoła Podstawowa nr 1 w Turku;3 Maja 29;Turek;wielkopolskie;Pre-School;62-700;632784790;False;;False;
Szkoła Podstawowa nr 1 z Oddziałami Dwujęzycznymi im. Powstańców Wielkopolskich w Wolsztynie;Poniatowskiego 1;Wolsztyn;wielkopolskie;Pre-School;64-200;683843337;False;;False;
Szkoła Podstawowa nr 1 z Oddziałami Dwujęzycznymi w Wolsztynie Szkoła Filialna w Tłokach;Wolsztyn 43;Wolsztyn;wielkopolskie;Pre-School;64-200;683843129;False;;False;
Szkoła Podstawowa nr 1 z Oddziałami Integracyjnymi im. Czarnego Legionu w Gostyniu;Stanisława Helsztyńskiego 8;Gostyń;wielkopolskie;Pre-School;63-800;655751431;False;;False;
Szkoła Podstawowa nr 10;Bosa 9;Poznań;wielkopolskie;Pre-School;60-125;618666120;False;;False;
Szkoła Podstawowa nr 10;Karpacka 3;Kalisz;wielkopolskie;Pre-School;62-800;625011727;False;;False;
Szkoła Podstawowa nr 10;Osiedle Orła Białego 18;Gniezno;wielkopolskie;Pre-School;62-200;614242866;False;;False;
Szkoła Podstawowa nr 10 w Koninie;Leopolda Staffa 5;Konin;wielkopolskie;Pre-School;62-505;632427214;False;;False;
Szkoła Podstawowa nr 10 w Lesznie;Jagiellońska 7;Leszno;wielkopolskie;Pre-School;64-100;655204008;False;;False;
Szkoła Podstawowa nr 11;Batorego 2;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627365181;False;;False;
Szkoła Podstawowa nr 11;os. Wichrowe Wzgórze 119;Poznań;wielkopolskie;Pre-School;61-699;618230431;False;;False;
Szkoła Podstawowa nr 11;Pomorska 7;Kalisz;wielkopolskie;Pre-School;62-800;627602032;False;;False;
Szkoła Podstawowa nr 11 im. Królowej Jadwigi w Pile;Królowej Jadwigi 2;Piła;wielkopolskie;Pre-School;64-920;672141295;False;;False;
Szkoła Podstawowa nr 11 w Koninie;Łężyńska 9;Konin;wielkopolskie;Pre-School;62-506;632427727;False;;False;
Szkoła Podstawowa nr 12;Długosza 14;Kalisz;wielkopolskie;Pre-School;62-800;627574807;False;;False;
Szkoła Podstawowa nr 12;Kazimierza Wielkiego 33;Gniezno;wielkopolskie;Pre-School;62-200;614266443;False;;False;
Szkoła Podstawowa nr 12;OS. Zwycięstwa 101;Poznań;wielkopolskie;Pre-School;61-643;618231791;False;;False;
Szkoła Podstawowa nr 12;Rumuńska 6ab;Leszno;wielkopolskie;Pre-School;64-100;655200230;False;;False;
Szkoła Podstawowa nr 12 im. Stanisława Moniuszki;Szeligowskiego 5;Konin;wielkopolskie;Pre-School;62-510;632420123;False;;False;
Szkoła Podstawowa nr 12 Specjalna;Kościuszki 5;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627355754;False;;False;
Szkoła Podstawowa nr 12 z Oddziałami Integracyjnymi w Pile;Lelewela 140;Piła;wielkopolskie;Pre-School;64-920;672158148;False;;False;
Szkoła Podstawowa nr 13;Kordeckiego 34;Kalisz;wielkopolskie;Pre-School;62-800;627663206;False;;False;
Szkoła Podstawowa nr 13;Żwirki i Wigury 27;Gniezno;wielkopolskie;Pre-School;62-200;614261422;False;;False;
Szkoła Podstawowa nr 13 im. Stefana Rowińskiego;Świetlicowa 9;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627356995;False;;False;
Szkoła Podstawowa nr 13 Szkoła Mistrzostwa Sportowego;Al. Niepodległości 32;Poznań;wielkopolskie;Pre-School;61-714;618526001;False;;False;
Szkoła Podstawowa nr 13 z Oddziałami Integracyjnymi;Tadeusza Rejtana 1;Leszno;wielkopolskie;Pre-School;64-100;655267595;False;;False;
Szkoła Podstawowa nr 14;Adama Mickiewicza 11;Kalisz;wielkopolskie;Pre-School;62-800;627661455;False;;False;
Szkoła Podstawowa nr 14;Krotoszyńska 171;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627356091;False;;False;
Szkoła Podstawowa nr 14 Specjalna;Powstańców Wlkp. 16;Gniezno;wielkopolskie;Pre-School;62-200;614245711;False;;False;
Szkoła Podstawowa nr 15;os. Jana Iii Sobieskiego 105;Poznań;wielkopolskie;Pre-School;60-688;618234461;False;;False;
Szkoła Podstawowa nr 15;Turkusowa 1a;Konin;wielkopolskie;Pre-School;62-504;632442375;False;;False;
Szkoła Podstawowa nr 15 im Szarych Szeregów;Wykopaliskowa 45;Kalisz;wielkopolskie;Pre-School;62-800;627663903;False;;False;
Szkoła Podstawowa nr 16 w Kaliszu;Fabryczna 13-15;Kalisz;wielkopolskie;Pre-School;62-800;627572898;False;;False;
Szkoła Podstawowa nr 17;os. B. Chrobrego 105;Poznań;wielkopolskie;Pre-School;60-681;618225211;False;;False;
Szkoła Podstawowa nr 17 z Oddziałami Integracyjnymi;Prymasa Stefana Wyszyńskiego 3b;Kalisz;wielkopolskie;Pre-School;62-800;627653433;False;;False;
Szkoła Podstawowa nr 18;os. Armii Krajowej 100;Poznań;wielkopolskie;Pre-School;61-381;618775715;False;;False;
Szkoła Podstawowa nr 18;Podmiejska 9A;Kalisz;wielkopolskie;Pre-School;62-800;627531132;False;;False;
Szkoła Podstawowa nr 19;os. Oświecenia 1;Poznań;wielkopolskie;Pre-School;61-205;618750722;False;;False;
Szkoła Podstawowa nr 2;3-go Stycznia 12;Nowy Tomyśl;wielkopolskie;Pre-School;64-300;614422614;False;;False;
Szkoła Podstawowa nr 2;8 Marca 16;Złotów;wielkopolskie;Pre-School;77-400;672635008;False;;False;
Szkoła Podstawowa nr 2;AL. Wolności 1;Jastrowie;wielkopolskie;Pre-School;64-915;672662709;False;;False;
Szkoła Podstawowa nr 2;Chopina 36;Trzcianka;wielkopolskie;Pre-School;64-980;672163019;False;;False;
Szkoła Podstawowa nr 2;Gnieźnieńska 7;Kłecko;wielkopolskie;Pre-School;62-270;614270157;False;;False;
Szkoła Podstawowa nr 2;Narutowicza 57;Leszno;wielkopolskie;Pre-School;64-100;655296045;False;;False;
Szkoła Podstawowa nr 2;Poznańska 46;Wronki;wielkopolskie;Pre-School;64-510;672540313;False;;False;
Szkoła Podstawowa nr 2;Szkolna 4;Śrem;wielkopolskie;Pre-School;63-100;612830866;False;;False;
Szkoła Podstawowa nr 2;Wojska Polskiego 18;Jastrowie;wielkopolskie;Pre-School;64-915;672662883;False;;False;
Szkoła Podstawowa nr 2;Wrocławska 51;Ostrów Wielkopolski;wielkopolskie;Pre-School;63-400;627351713;False;;False;
Szkoła Podstawowa nr 2;Wroniecka 136;Czarnków;wielkopolskie;Pre-School;64-700;672552283;False;;False;
Szkoła Podstawowa nr 2 im. Adama Mickiewicza w Kole z Oddziałami Przedszkolnymi i Sportowymi;Poniatowskiego 22;Koło;wielkopolskie;Pre-School;62-600;632720398;False;;False;
Szkoła Podstawowa nr 2 im. Augusta hr. Cieszkowskiego w Luboniu;Żabikowska 40;Luboń;wielkopolskie;Pre-School;62-030;618130392;False;;False;
Szkoła Podstawowa nr 2 im. Białych Górników w Kłodawie;3 Maja 5;Kłodawa;wielkopolskie;Pre-School;62-650;632730310;False;;False;
Szkoła Podstawowa nr 2 im. Cystersów Wągrowieckich;Krótka 4;Wągrowiec;wielkopolskie;Pre-School;62-100;672685767;False;;False;
Szkoła Podstawowa nr 2 im. Edwarda hr. Raczyńskiego w Komornikach;Pocztowa 30;Komorniki;wielkopolskie;Pre-School;62-052;618107726;False;;False;
Szkoła Podstawowa nr 2 im. Ignacego Jana Paderewskiego w Skórzewie;ks. St. Kozierowskiego 1;Poznań;wielkopolskie;Pre-School;60-185;618945270;False;;False;
Szkoła Podstawowa nr 2 im. Integracji Europejskiej;Poznańska 118;Tarnowo Podgórne;wielkopolskie;Pre-School;62-080;618147512;False;;False;
Szkoła Podstawowa nr 2 im. Jana Pawła II;Poziomkowa 11;Suchy Las;wielkopolskie;Pre-School;62-002;618117162;False;;False;
Szkoła Podstawowa nr 2 im. Jana Pawła II w Kaliszu;Tuwima 4;Kalisz;wielkopolskie;Pre-School;62-800;627678942;False;;False;
Szkoła Podstawowa nr 2 im. Jana Pawła II w Wieleniu;Jana Pawła II 3;Wieleń;wielkopolskie;Pre-School;64-730;672561346;False;;False;
Szkoła Podstawowa nr 2 im. Królowej Jadwigi w Jarocinie;al. Niepodległości 8;Jarocin;wielkopolskie;Pre-School;63-200;627472872;False;;False;
Szkoła Podstawowa nr 2 im. Królowej Jadwigi w Swarzędzu;Polna 21;Swarzędz;wielkopolskie;Pre-School;62-020;618172574;False;;False;
Szkoła Podstawowa nr 2 im. Lotnictwa Polskiego w Witkowie;ul. Czerniejewska 14;Witkowo;wielkopolskie;Pre-School;62-230;614778251;False;;False;
Szkoła Podstawowa nr 2 im. Olimpijczyków Polskich w Pile;Roosevelta 12;Piła;wielkopolskie;Pre-School;64-920;672123394;False;;False;
Szkoła Podstawowa nr 2 im. Polskich Olimpijczyków w Trzemesznie;1 Maja 11;Trzemeszno;wielkopolskie;Pre-School;62-240;616669761;False;;False;
Szkoła Podstawowa nr 2 im. Powstańców Wielkopolskich;Kasprowicza 1;Puszczykowo;wielkopolskie;Pre-School;62-040;618133813;False;;False;
Szkoła Podstawowa nr 2 im. Rady Europy;Powstańców Wielkopolskich 28 a;Kostrzyn;wielkopolskie;Pre-School;62-025;618189104;False;;False;
Szkoła Podstawowa nr 2 im. Władysława Broniewskiego w Kościanie;os. Piastowskie 47;Kościan;wielkopolskie;Pre-School;64-000;655120857;False;;False;
Szkoła Podstawowa nr 2 im. Wojska Polskiego;Szkolna 7;Oborniki;wielkopolskie;Pre-School;64-600;612960382;False;;False;
Szkoła Podstawowa nr 2 Ostrzeszów;Piastowska 3;Ostrzeszów;wielkopolskie;Pre-School;63-500;627320649;False;;False;
Szkoła Podstawowa nr 2 Specjalna w Borzęciczkach;Koźmin Wielkopolski 11;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;627216993;False;;False;
Szkoła Podstawowa nr 2 Specjalna w Koźminie Wielkopolskim;Klasztorna 39;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;627216542;False;;False;
Szkoła Podstawowa nr 2 w Gostyniu;Wrocławska 264;Gostyń;wielkopolskie;Pre-School;63-800;655720495;False;;False;
Szkoła Podstawowa nr 2 w Kępnie;Zamkowa 1;Kępno;wielkopolskie;Pre-School;63-600;627822887;False;;False;
Szkoła Podstawowa nr 2 w Kórniku;Armii Krajowej 11;Kórnik;wielkopolskie;Pre-School;62-035;618170470;False;;False;
Szkoła Podstawowa nr 2 w Międzychodzie;Gorzycka 1;Międzychód;wielkopolskie;Pre-School;64-400;957482472;False;;False;
Szkoła Podstawowa nr 2 w Mosinie;Sowiniecka 75;Mosina;wielkopolskie;Pre-School;62-050;618136717;False;;False;
Szkoła Podstawowa nr 2 w Murowanej Goślinie;Gen. T. Kutrzeby 3;Murowana Goślina;wielkopolskie;Pre-School;62-095;618122977;False;;False;
Szkoła Podstawowa nr 2 w Pleszewie;Ogrodowa 2;Pleszew;wielkopolskie;Pre-School;63-300;627428374;False;;False;
Szkoła Podstawowa nr 2 w Plewiskach;Prof. Wacława Strażewicza 1;Plewiska;wielkopolskie;Pre-School;62-064;618317450;False;;False;
Szkoła Podstawowa nr 2 w Rogoźnie;Mała Poznańska 1;Rogoźno;wielkopolskie;Pre-School;64-610;672617005;False;;False;
Szkoła Podstawowa nr 2 w Zalasewie;Jana Heweliusza 26;Zalasewo;wielkopolskie;Pre-School;62-020;612263232;False;;False;
Szkoła Podstawowa nr 2 z Oddziałami Dwujęzycznymi;os. Jagiellońskie 128;Poznań;wielkopolskie;Pre-School;61-223;618791441;False;;False;
Szkoła Podstawowa nr 2 z Oddziałami Integracyjnymi;Dąbrowskiego 50;Środa Wielkopolska;wielkopolskie;Pre-School;63-000;612867050;False;;False;
Szkoła Podstawowa nr 2 z Oddziałami Integracyjnymi im. Tadeusza Kościuszki w Wolsztynie;Wschowska 15;Wolsztyn;wielkopolskie;Pre-School;64-200;683842218;False;;False;
Szkoła Podstawowa nr 2 z Oddziałami Sportowymi;Kapłańska 18;Szamotuły;wielkopolskie;Pre-School;64-500;612921443;False;;False;
Szkoła Podstawowa nr 2 z Oddziałami szpitalnymi;Ks. Prym. Łubieńskiego 7;Gniezno;wielkopolskie;Pre-School;62-200;614244500;False;;False;
Szkoła Podstawowa nr 20;os. Rzeczypospolitej 44;Poznań;wielkopolskie;Pre-School;61-395;618775631;False;;False;
Szkoła Podstawowa nr 21;25 Pułku Artylerii 4-8;Kalisz;wielkopolskie;Pre-School;62-800;627687119;False;;False;
Szkoła Podstawowa nr 21 im. Filipiny Płaskowickiej;Łozowa 77;Poznań;wielkopolskie;Pre-School;61-448;618320822;False;;False;
Szkoła Podstawowa nr 22;Hangarowa 14;Poznań;wielkopolskie;Pre-School;60-409;618417410;False;;False;
Szkoła Podstawowa nr 22;ŚW. Michała 1;Kalisz;wielkopolskie;Pre-School;62-800;627649185;False;;False;
Szkoła Podstawowa nr 23;Norwida 21;Poznań;wielkopolskie;Pre-School;60-867;618474593;False;;False;
Szkoła Podstawowa nr 23;Sulisławicka 108-110;Kalisz;wielkopolskie;Pre-School;62-800;627623547;False;;False;
Szkoła Podstawowa nr 24;Prymasa Stefana Wyszyńskiego 22-24;Kalisz;wielkopolskie;Pre-School;62-800;627685470;False;;False;
Szkoła Podstawowa nr 25 z Oddziałami Integracyjnymi i Specjalnymi;Prądzyńskiego 53;Poznań;wielkopolskie;Pre-School;61-527;618331010;False;;False;
Szkoła Podstawowa nr 26;Berwińskiego 2/4;Poznań;wielkopolskie;Pre-School;60-765;618663579;False;;False;
Szkoła Podstawowa nr 27;Winiary 2;Poznań;wielkopolskie;Pre-School;60-665;618233389;False;;False;
Szkoła Podstawowa nr 28 w Poznaniu;Chojnicka 57;Poznań;wielkopolskie;Pre-School;60-480;618428254;False;;False;
Szkoła Podstawowa nr 3;20 Października 2;Środa Wielkopolska;wielkopolskie;Pre-School;63-000;612858047;False;;False;
Szkoła Podstawowa nr 3;Ciasna 16;Kalisz;wielkopolskie;Pre-School;62-800;627676747;False;;False;
Szkoła Podstawowa nr 3;Czarnieckiego 7;Gniezno;wielkopolskie;Pre-School;62-200;614264427;False;;False;
Szkoła Podstawowa nr 3;Czarnkowska 57;Oborniki;wielkopolskie;Pre-School;64-600;612960805;False;;False;
Szkoła Podstawowa nr 3;Kochanowskiego 1;Chodzież;wielkopolskie;Pre-School;64-800;672812535;False;;False;
Szkoła Podstawowa nr 3;Kopernika 13;Słupca;wielkopolskie;Pre-School;62-400;632751531;False;;False;
Szkoła Podstawowa nr 3;os. Czwartaków 1;Swarzędz;wielkopolskie;Pre-School;62-020;618174950;False;;False;
Szkoła Podstawowa nr 3;os. Piastowskie 27;Poznań;wielkopolskie;Pre-School;61-149;618770937;False;;False;
Szkoła Podstawowa nr 3;Plac Metziga 14;Leszno;wielkopolskie;Pre-School;64-100;655204002;False;;False;
Szkoła Podstawowa nr 3;Sosnowa 16;Konin;wielkopolskie;Pre-School;62-510;632433488;False;;False;
Szkoła Podstawowa nr 3;Szczuczyńska 5;Szamotuły;wielkopolskie;Pre-School;64-500;612921754;False;;False;
Szkoła Podstawowa nr 3 im. Feliksa Szołdrskiego w Nowym Tomyślu;os. Północ 25;Nowy Tomyśl;wielkopolskie;Pre-School;64-300;614421061;False;;False;
Szkoła Podstawowa nr 3 im. Jana Brzechwy w Pile;Brzozowa 4;Piła;wielkopolskie;Pre-School;64-920;672122035;False;;False;
Szkoła Podstawowa nr 3 im. Kornela Makuszyńskiego w Rawiczu;Wały Jarosława Dąbrowskiego 1;Rawicz;wielkopolskie;Pre-School;63-900;655453553;False;;False;
Szkoła Podstawowa nr 3 im. Mikołaja Kopernika;Klasztorna 19;Wągrowiec;wielkopolskie;Pre-School;62-100;672621289;False;;False;
Szkoła Podstawowa nr 3 im. Mikołaja Kopernika w Trzciance;Broniewskiego 2;Trzcianka;wielkopolskie;Pre-School;64-980;672162132;False;;False;
Szkoła Podstawowa nr 3 im. plut. Michała Robaka;Królowej Jadwigi 54;Złotów;wielkopolskie;Pre-School;77-400;672633486;False;;False;
Szkoła Podstawowa nr 3 im. Przemysła II;1000-Lecia 1;Kępno;wielkopolskie;Pre-School;63-600;627822889;False;;False;
Szkoła Podstawowa nr 3 w Jarocinie;Wrocławska 168;Jarocin;wielkopolskie;Pre-School;63-200;627472238;False;;False;
Szkoła Podstawowa nr 3 w Koźminie Wielkopolskim;Klasztorna 29;Koźmin Wielkopolski;wielkopolskie;Pre-School;63-720;627216764;False;;False;
Szkoła Podstawowa nr 3 w Pleszewie;B. Krzywoustego 4;Pleszew;wielkopolskie;Pre-School;63-300;627421439;False;;False;
